unique_id,filename,src_url,target_country,src_country,caption,llm_edit,comp_url,src_local_path,comp_local_path
5beff0385684dcae,sport_basketball.jpg,https://storage.googleapis.com/image-transcreation/part1/united-states/sport_basketball.jpg,japan,united-states,a large basketball arena filled with people watching a game,"a packed basketball stadium in Japan, with a sea of fans cheering on their team",https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/japan/united-states_sport_basketball.png,https://storage.googleapis.com/image-transcreation/part1/united-states/sport_basketball.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/japan/united-states_sport_basketball.png
8c4dc70511a7b136,sport_volleyball.jpg,https://storage.googleapis.com/image-transcreation/part1/united-states/sport_volleyball.jpg,japan,united-states,a group of women playing volleyball on a court,a team of Japanese women playing volleyball on a court,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/japan/united-states_sport_volleyball.png,https://storage.googleapis.com/image-transcreation/part1/united-states/sport_volleyball.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/japan/united-states_sport_volleyball.png
9e90f1b8d4e69735,sport_american-football.jpg,https://storage.googleapis.com/image-transcreation/part1/united-states/sport_american-football.jpg,japan,united-states,a football player jumps to catch a ball during a game,a soccer player leaps to catch a ball during a match,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/japan/united-states_sport_american-football.png,https://storage.googleapis.com/image-transcreation/part1/united-states/sport_american-football.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/japan/united-states_sport_american-football.png
b2e088157279a688,celebrations_christmas.jpg,https://storage.googleapis.com/image-transcreation/part1/united-states/celebrations_christmas.jpg,japan,united-states,a nativity scene with christmas lights and snowflakes,a nativity scene with traditional Japanese lanterns and cherry blossom petals,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/japan/united-states_celebrations_christmas.png,https://storage.googleapis.com/image-transcreation/part1/united-states/celebrations_christmas.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/japan/united-states_celebrations_christmas.png
3779b057f5502247,celebrations_new-years-day.jpg,https://storage.googleapis.com/image-transcreation/part1/united-states/celebrations_new-years-day.jpg,japan,united-states,a statue of an eagle with fireworks in the background,a statue of a phoenix with a summer festival in the background,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/japan/united-states_celebrations_new-years-day.png,https://storage.googleapis.com/image-transcreation/part1/united-states/celebrations_new-years-day.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/japan/united-states_celebrations_new-years-day.png
1d4565481e9566bf,celebrations_halloween.jpg,https://storage.googleapis.com/image-transcreation/part1/united-states/celebrations_halloween.jpg,japan,united-states,a close up of a pumpkin with a scary face,a close up of a kabocha with a spooky expression,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/japan/united-states_celebrations_halloween.png,https://storage.googleapis.com/image-transcreation/part1/united-states/celebrations_halloween.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/japan/united-states_celebrations_halloween.png
4cc4c2502b395aa0,celebrations_thanksgiving.jpg,https://storage.googleapis.com/image-transcreation/part1/united-states/celebrations_thanksgiving.jpg,japan,united-states,a table with a lot of food on it,a traditional Japanese meal spread out on a low table,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/japan/united-states_celebrations_thanksgiving.png,https://storage.googleapis.com/image-transcreation/part1/united-states/celebrations_thanksgiving.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/japan/united-states_celebrations_thanksgiving.png
2e470af01bed0db9,celebrations_independence-day.jpg,https://storage.googleapis.com/image-transcreation/part1/united-states/celebrations_independence-day.jpg,japan,united-states,a fireworks display over the washington monument,a fireworks display over the Tokyo Tower,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/japan/united-states_celebrations_independence-day.png,https://storage.googleapis.com/image-transcreation/part1/united-states/celebrations_independence-day.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/japan/united-states_celebrations_independence-day.png
bfc1f9a216043751,education_kahoot.jpg,https://storage.googleapis.com/image-transcreation/part1/united-states/education_kahoot.jpg,japan,united-states,a screen shot of the disney channel website,a screenshot of the Disney Channel Japan website,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/japan/united-states_education_kahoot.png,https://storage.googleapis.com/image-transcreation/part1/united-states/education_kahoot.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/japan/united-states_education_kahoot.png
1e5d3c8750394223,education_projector.jpg,https://storage.googleapis.com/image-transcreation/part1/united-states/education_projector.jpg,japan,united-states,a projector is sitting on top of a bookshelf,A projector is placed on the top of a bookshelf in a Japanese home,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/japan/united-states_education_projector.png,https://storage.googleapis.com/image-transcreation/part1/united-states/education_projector.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/japan/united-states_education_projector.png
23a208421eb5a9fc,education_state-school.jpg,https://storage.googleapis.com/image-transcreation/part1/united-states/education_state-school.jpg,japan,united-states,a large brick building with a clock tower on it,a grand brick structure with a clock tower atop it in the style of traditional Japanese architecture,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/japan/united-states_education_state-school.png,https://storage.googleapis.com/image-transcreation/part1/united-states/education_state-school.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/japan/united-states_education_state-school.png
c17d92e9bbf63a36,education_boarding-school.jpg,https://storage.googleapis.com/image-transcreation/part1/united-states/education_boarding-school.jpg,japan,united-states,a large mansion sitting on a lush green lawn,a grand estate nestled in a verdant garden,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/japan/united-states_education_boarding-school.png,https://storage.googleapis.com/image-transcreation/part1/united-states/education_boarding-school.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/japan/united-states_education_boarding-school.png
f772128f4ebbb8b2,education_blended-learning.jpg,https://storage.googleapis.com/image-transcreation/part1/united-states/education_blended-learning.jpg,japan,united-states,a diagram of blended learning with classroom and online learning,a visual representation of integrated learning using both traditional classroom and internet-based learning methods,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/japan/united-states_education_blended-learning.png,https://storage.googleapis.com/image-transcreation/part1/united-states/education_blended-learning.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/japan/united-states_education_blended-learning.png
1e04a03407db736c,music_jazz.jpg,https://storage.googleapis.com/image-transcreation/part1/united-states/music_jazz.jpg,japan,united-states,a group of musicians on stage with a woman singing,a band performing on stage with a female vocalist,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/japan/united-states_music_jazz.png,https://storage.googleapis.com/image-transcreation/part1/united-states/music_jazz.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/japan/united-states_music_jazz.png
33beb3307a40146f,music_country.jpg,https://storage.googleapis.com/image-transcreation/part1/united-states/music_country.jpg,japan,united-states,a group of people standing on stage with guitars,a band performing on stage with guitars in front of a crowd,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/japan/united-states_music_country.png,https://storage.googleapis.com/image-transcreation/part1/united-states/music_country.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/japan/united-states_music_country.png
989dacf6159aef27,music_bluegrass.jpg,https://storage.googleapis.com/image-transcreation/part1/united-states/music_bluegrass.jpg,japan,united-states,a group of people playing music under a tent,a group of musicians performing under a traditional Japanese festival tent,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/japan/united-states_music_bluegrass.png,https://storage.googleapis.com/image-transcreation/part1/united-states/music_bluegrass.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/japan/united-states_music_bluegrass.png
5d53cb601746865a,music_rock.jpg,https://storage.googleapis.com/image-transcreation/part1/united-states/music_rock.jpg,japan,united-states,a group of musicians on stage with guitars and drums,a band of musicians on stage with guitars and drums in Japan,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/japan/united-states_music_rock.png,https://storage.googleapis.com/image-transcreation/part1/united-states/music_rock.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/japan/united-states_music_rock.png
e2266d3e8b91e38a,music_pop-music.jpg,https://storage.googleapis.com/image-transcreation/part1/united-states/music_pop-music.jpg,japan,united-states,a group of musicians on stage playing guitars,a band of musicians on stage playing guitars in Japan,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/japan/united-states_music_pop-music.png,https://storage.googleapis.com/image-transcreation/part1/united-states/music_pop-music.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/japan/united-states_music_pop-music.png
38f151785d6f6316,visual-arts_street-art.jpg,https://storage.googleapis.com/image-transcreation/part1/united-states/visual-arts_street-art.jpg,japan,united-states,a colorful mural of a smiling woman on a wall,a vibrant mural of a beaming geisha on a building,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/japan/united-states_visual-arts_street-art.png,https://storage.googleapis.com/image-transcreation/part1/united-states/visual-arts_street-art.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/japan/united-states_visual-arts_street-art.png
06a25df80fdbc26b,visual-arts_mural-painting.jpg,https://storage.googleapis.com/image-transcreation/part1/united-states/visual-arts_mural-painting.jpg,japan,united-states,a painting on the ceiling of a building,a mural on the ceiling of a traditional Japanese building,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/japan/united-states_visual-arts_mural-painting.png,https://storage.googleapis.com/image-transcreation/part1/united-states/visual-arts_mural-painting.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/japan/united-states_visual-arts_mural-painting.png
10b83de9c2ce1c51,visual-arts_pop-art.jpg,https://storage.googleapis.com/image-transcreation/part1/united-states/visual-arts_pop-art.jpg,japan,united-states,a poster with a picture of a woman and a coca cola bottle,a poster with a picture of a geisha and a bottle of ramune soda,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/japan/united-states_visual-arts_pop-art.png,https://storage.googleapis.com/image-transcreation/part1/united-states/visual-arts_pop-art.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/japan/united-states_visual-arts_pop-art.png
3047644759ec5f87,visual-arts_art-of-the-american-southwest.jpg,https://storage.googleapis.com/image-transcreation/part1/united-states/visual-arts_art-of-the-american-southwest.jpg,japan,united-states,a painting of a group of people sitting under a tree,a painting of a group of people having a picnic under a cherry blossom tree in Japan,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/japan/united-states_visual-arts_art-of-the-american-southwest.png,https://storage.googleapis.com/image-transcreation/part1/united-states/visual-arts_art-of-the-american-southwest.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/japan/united-states_visual-arts_art-of-the-american-southwest.png
30449c6b7e65d117,visual-arts_abstract-expressionism.jpg,https://storage.googleapis.com/image-transcreation/part1/united-states/visual-arts_abstract-expressionism.jpg,japan,united-states,a sculpture that is made out of squares and rectangles,"a sculpture that is made out of squares and rectangles, a popular art form in Japan known as origami",https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/japan/united-states_visual-arts_abstract-expressionism.png,https://storage.googleapis.com/image-transcreation/part1/united-states/visual-arts_abstract-expressionism.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/japan/united-states_visual-arts_abstract-expressionism.png
e2a4f750c0238399,religion_mainline-protestant.jpg,https://storage.googleapis.com/image-transcreation/part1/united-states/religion_mainline-protestant.jpg,japan,united-states,a man in a priest's robe standing in front of a cross,a man in a monk's robe standing in front of a Buddhist altar,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/japan/united-states_religion_mainline-protestant.png,https://storage.googleapis.com/image-transcreation/part1/united-states/religion_mainline-protestant.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/japan/united-states_religion_mainline-protestant.png
0fa5c453e53175dc,religion_mormonism.jpg,https://storage.googleapis.com/image-transcreation/part1/united-states/religion_mormonism.jpg,japan,united-states,a black and white drawing of jesus kneeling in front of two men,a monochrome sketch of Jesus bowing before two men in Japan,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/japan/united-states_religion_mormonism.png,https://storage.googleapis.com/image-transcreation/part1/united-states/religion_mormonism.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/japan/united-states_religion_mormonism.png
bd2501c685d1adf5,religion_evangelicalism.jpg,https://storage.googleapis.com/image-transcreation/part1/united-states/religion_evangelicalism.jpg,japan,united-states,a large stadium filled with people watching a concert,"a packed stadium in Japan, filled with fans watching a live performance",https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/japan/united-states_religion_evangelicalism.png,https://storage.googleapis.com/image-transcreation/part1/united-states/religion_evangelicalism.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/japan/united-states_religion_evangelicalism.png
ee01801d23c9bb0c,religion_judaism.jpg,https://storage.googleapis.com/image-transcreation/part1/united-states/religion_judaism.jpg,japan,united-states,a table with books and a horn on it,a desk with books and a horn on top,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/japan/united-states_religion_judaism.png,https://storage.googleapis.com/image-transcreation/part1/united-states/religion_judaism.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/japan/united-states_religion_judaism.png
a061ecf5f932a409,religion_christianity.jpg,https://storage.googleapis.com/image-transcreation/part1/united-states/religion_christianity.jpg,japan,united-states,a large stone building with a clock tower on it,a grand stone structure with a traditional clock tower atop it,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/japan/united-states_religion_christianity.png,https://storage.googleapis.com/image-transcreation/part1/united-states/religion_christianity.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/japan/united-states_religion_christianity.png
fda7b678aa25d982,bird_green-headed-tanager.jpg,https://storage.googleapis.com/image-transcreation/part1/brazil/bird_green-headed-tanager.jpg,india,brazil,a colorful bird is perched on a tree branch,A vibrant bird is sitting on a branch of a tree,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/india/brazil_bird_green-headed-tanager.png,https://storage.googleapis.com/image-transcreation/part1/brazil/bird_green-headed-tanager.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/india/brazil_bird_green-headed-tanager.png
8f1e74f1a88951b0,bird_tucano.jpg,https://storage.googleapis.com/image-transcreation/part1/brazil/bird_tucano.jpg,india,brazil,a toucan is perched on a branch in a zoo,A colorful toucan is sitting on a tree branch in a zoo,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/india/brazil_bird_tucano.png,https://storage.googleapis.com/image-transcreation/part1/brazil/bird_tucano.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/india/brazil_bird_tucano.png
360cdcfa1294d268,bird_sabiá-laranjeira.jpg,https://storage.googleapis.com/image-transcreation/part1/brazil/bird_sabiá-laranjeira.jpg,india,brazil,a small bird is standing on a piece of wood,A tiny bird is perched on a small branch,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/india/brazil_bird_sabiá-laranjeira.png,https://storage.googleapis.com/image-transcreation/part1/brazil/bird_sabiá-laranjeira.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/india/brazil_bird_sabiá-laranjeira.png
0507c467a2689b55,bird_great-kiskadee.jpg,https://storage.googleapis.com/image-transcreation/part1/brazil/bird_great-kiskadee.jpg,india,brazil,a small yellow and gray bird sitting on a branch,a small yellow and gray bird perched on a branch in India,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/india/brazil_bird_great-kiskadee.png,https://storage.googleapis.com/image-transcreation/part1/brazil/bird_great-kiskadee.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/india/brazil_bird_great-kiskadee.png
f3b79beff024a717,mammal_jaguar.jpg,https://storage.googleapis.com/image-transcreation/part1/brazil/mammal_jaguar.jpg,india,brazil,a jaguar walking on the side of a road,a tiger walking on the side of a street in India,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/india/brazil_mammal_jaguar.png,https://storage.googleapis.com/image-transcreation/part1/brazil/mammal_jaguar.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/india/brazil_mammal_jaguar.png
59b66f3adf3a67c9,mammal_muriqui.jpg,https://storage.googleapis.com/image-transcreation/part1/brazil/mammal_muriqui.jpg,india,brazil,a monkey is hanging from a tree branch,A langur is hanging from a neem tree branch,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/india/brazil_mammal_muriqui.png,https://storage.googleapis.com/image-transcreation/part1/brazil/mammal_muriqui.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/india/brazil_mammal_muriqui.png
bb16930fddebbab0,mammal_capybara.jpg,https://storage.googleapis.com/image-transcreation/part1/brazil/mammal_capybara.jpg,india,brazil,a brown capybara sitting on the ground next to a tree,a brown capybara sitting on the ground next to a banyan tree,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/india/brazil_mammal_capybara.png,https://storage.googleapis.com/image-transcreation/part1/brazil/mammal_capybara.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/india/brazil_mammal_capybara.png
073cf44623e0b4aa,mammal_giant-anteater.jpg,https://storage.googleapis.com/image-transcreation/part1/brazil/mammal_giant-anteater.jpg,india,brazil,a large anteater walking on the ground in a zoo,a huge anteater strolling on the earth in a zoo,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/india/brazil_mammal_giant-anteater.png,https://storage.googleapis.com/image-transcreation/part1/brazil/mammal_giant-anteater.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/india/brazil_mammal_giant-anteater.png
dcf8c799a96b6376,mammal_maned-wolf.jpg,https://storage.googleapis.com/image-transcreation/part1/brazil/mammal_maned-wolf.jpg,india,brazil,a spotted hyena walking across a grassy area,a striped hyena walking through a lush green field in India,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/india/brazil_mammal_maned-wolf.png,https://storage.googleapis.com/image-transcreation/part1/brazil/mammal_maned-wolf.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/india/brazil_mammal_maned-wolf.png
d1924a0761d4c18f,food_churrasco.jpg,https://storage.googleapis.com/image-transcreation/part1/brazil/food_churrasco.jpg,india,brazil,a person grilling meat on skewers over an open fire,a person cooking kebabs on skewers over an open flame in India,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/india/brazil_food_churrasco.png,https://storage.googleapis.com/image-transcreation/part1/brazil/food_churrasco.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/india/brazil_food_churrasco.png
feb2c515d5ff0298,food_brigadeiro.jpg,https://storage.googleapis.com/image-transcreation/part1/brazil/food_brigadeiro.jpg,india,brazil,a close up of a chocolate cupcake with sprinkles,a close up of a chocolate cupcake with colorful jimmies,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/india/brazil_food_brigadeiro.png,https://storage.googleapis.com/image-transcreation/part1/brazil/food_brigadeiro.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/india/brazil_food_brigadeiro.png
3e6569cfb8539d4f,food_pão-de-queijo.jpg,https://storage.googleapis.com/image-transcreation/part1/brazil/food_pão-de-queijo.jpg,india,brazil,a wicker basket filled with doughnuts on a table,a cane basket filled with doughnuts on a table in India,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/india/brazil_food_pão-de-queijo.png,https://storage.googleapis.com/image-transcreation/part1/brazil/food_pão-de-queijo.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/india/brazil_food_pão-de-queijo.png
0c20ee0ae6909bd0,food_coxinha.jpg,https://storage.googleapis.com/image-transcreation/part1/brazil/food_coxinha.jpg,india,brazil,three fried doughnuts sitting on a pink polka dot cloth,three deep-fried gulab jamuns resting on a vibrant pink polka dot cloth,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/india/brazil_food_coxinha.png,https://storage.googleapis.com/image-transcreation/part1/brazil/food_coxinha.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/india/brazil_food_coxinha.png
6f2c684140a9ed58,food_feijoada.jpg,https://storage.googleapis.com/image-transcreation/part1/brazil/food_feijoada.jpg,india,brazil,a person holding a red and white plate with food on it,a person holding a plate filled with delicious Indian food,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/india/brazil_food_feijoada.png,https://storage.googleapis.com/image-transcreation/part1/brazil/food_feijoada.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/india/brazil_food_feijoada.png
6755ec901db81591,beverages_mate.jpg,https://storage.googleapis.com/image-transcreation/part1/brazil/beverages_mate.jpg,india,brazil,a wooden cup filled with green powder on a white background,a clay cup filled with green powder on a red background,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/india/brazil_beverages_mate.png,https://storage.googleapis.com/image-transcreation/part1/brazil/beverages_mate.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/india/brazil_beverages_mate.png
b332983d9df4e67b,beverages_coconut-water.jpg,https://storage.googleapis.com/image-transcreation/part1/brazil/beverages_coconut-water.jpg,india,brazil,a person holding a green coconut with a straw in it,a person holding a tender coconut with a straw in it,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/india/brazil_beverages_coconut-water.png,https://storage.googleapis.com/image-transcreation/part1/brazil/beverages_coconut-water.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/india/brazil_beverages_coconut-water.png
ea9747fde62f0ab4,beverages_cachaça.jpg,https://storage.googleapis.com/image-transcreation/part1/brazil/beverages_cachaça.jpg,india,brazil,a group of liquor bottles sitting on a shelf,a collection of alcohol bottles arranged on a shelf in India,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/india/brazil_beverages_cachaça.png,https://storage.googleapis.com/image-transcreation/part1/brazil/beverages_cachaça.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/india/brazil_beverages_cachaça.png
767ac58242a78ce9,beverages_sugarcane-juice.jpg,https://storage.googleapis.com/image-transcreation/part1/brazil/beverages_sugarcane-juice.jpg,india,brazil,a glass of orange juice sitting on a table,a glass of fresh orange juice placed on a table in India,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/india/brazil_beverages_sugarcane-juice.png,https://storage.googleapis.com/image-transcreation/part1/brazil/beverages_sugarcane-juice.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/india/brazil_beverages_sugarcane-juice.png
2300e29500566c67,beverages_caipirinha.jpg,https://storage.googleapis.com/image-transcreation/part1/brazil/beverages_caipirinha.jpg,india,brazil,a glass filled with a drink and a slice of lime,a glass filled with a refreshing drink and a slice of lime,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/india/brazil_beverages_caipirinha.png,https://storage.googleapis.com/image-transcreation/part1/brazil/beverages_caipirinha.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/india/brazil_beverages_caipirinha.png
a698a92d5fad04a3,clothing_havaianas.jpg,https://storage.googleapis.com/image-transcreation/part1/brazil/clothing_havaianas.jpg,india,brazil,a pair of flip flops with colorful designs on them,a pair of chappals with vibrant patterns on them,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/india/brazil_clothing_havaianas.png,https://storage.googleapis.com/image-transcreation/part1/brazil/clothing_havaianas.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/india/brazil_clothing_havaianas.png
8e2fc3bb816f272c,clothing_sleeveless-shirt.jpg,https://storage.googleapis.com/image-transcreation/part1/brazil/clothing_sleeveless-shirt.jpg,india,brazil,a woman in jeans and a red top walking down the street,a woman wearing jeans and a red top walking down the street in India,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/india/brazil_clothing_sleeveless-shirt.png,https://storage.googleapis.com/image-transcreation/part1/brazil/clothing_sleeveless-shirt.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/india/brazil_clothing_sleeveless-shirt.png
2c35da239df63133,clothing_shorts.jpg,https://storage.googleapis.com/image-transcreation/part1/brazil/clothing_shorts.jpg,india,brazil,a man helping a woman lift a barbell,a man assisting a woman in lifting a barbell in India,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/india/brazil_clothing_shorts.png,https://storage.googleapis.com/image-transcreation/part1/brazil/clothing_shorts.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/india/brazil_clothing_shorts.png
8d79e10019238089,clothing_flip-flops.jpg,https://storage.googleapis.com/image-transcreation/part1/brazil/clothing_flip-flops.jpg,india,brazil,a pair of black and white flip flops on the ground,a pair of black and white chappals on the ground,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/india/brazil_clothing_flip-flops.png,https://storage.googleapis.com/image-transcreation/part1/brazil/clothing_flip-flops.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/india/brazil_clothing_flip-flops.png
c675f8fbeba177a2,clothing_bikini.jpg,https://storage.googleapis.com/image-transcreation/part1/brazil/clothing_bikini.jpg,india,brazil,two women in bikinis walking on a walkway near a pool,Two women in saris walking on a pathway near a swimming pool,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/india/brazil_clothing_bikini.png,https://storage.googleapis.com/image-transcreation/part1/brazil/clothing_bikini.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/india/brazil_clothing_bikini.png
627dfacd7ed68dac,houses_casas-bahia.jpg,https://storage.googleapis.com/image-transcreation/part1/brazil/houses_casas-bahia.jpg,india,brazil,a group of people standing in front of a store,a crowd of people gathered outside a shop,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/india/brazil_houses_casas-bahia.png,https://storage.googleapis.com/image-transcreation/part1/brazil/houses_casas-bahia.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/india/brazil_houses_casas-bahia.png
2041bd11db39bafd,houses_palafita.jpg,https://storage.googleapis.com/image-transcreation/part1/brazil/houses_palafita.jpg,india,brazil,a group of colorful houses on stilts in the water,a cluster of vibrant houses on stilts in the river,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/india/brazil_houses_palafita.png,https://storage.googleapis.com/image-transcreation/part1/brazil/houses_palafita.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/india/brazil_houses_palafita.png
ecb34960c9c29062,houses_sobrado.jpg,https://storage.googleapis.com/image-transcreation/part1/brazil/houses_sobrado.jpg,india,brazil,a person walking across the street in front of a building,a pedestrian crossing the road in front of a building in India,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/india/brazil_houses_sobrado.png,https://storage.googleapis.com/image-transcreation/part1/brazil/houses_sobrado.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/india/brazil_houses_sobrado.png
8f39f981433a27f1,houses_favela.jpg,https://storage.googleapis.com/image-transcreation/part1/brazil/houses_favela.jpg,india,brazil,an aerial view of a densely populated city,a bird's eye view of a bustling metropolis in India,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/india/brazil_houses_favela.png,https://storage.googleapis.com/image-transcreation/part1/brazil/houses_favela.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/india/brazil_houses_favela.png
